user,item,rating,genre
811,4,5.0,"fiction, fantasy, classics, science, religion, philosophy, ebooks"
811,61,5.0,"religion, philosophy, ebooks, science, classics, fiction, fantasy"
811,84,5.0,"fantasy, art, nonfiction, fiction, classics, science"
811,75,5.0,"romance, contemporary, fiction"
811,5,5.0,"fiction, classics, memoir, contemporary, ebooks, romance"
811,47,4.0,"classics, fiction, fantasy, ebooks, history, thriller"
811,48,5.0,"classics, fiction, ebooks, romance, religion"
811,158,5.0,"religion, classics, philosophy, ebooks, biography, science, nonfiction, fiction, fantasy, mystery"
811,16,5.0,"business, art, psychology, science, philosophy, history, classics, nonfiction"
811,496,5.0,"nonfiction, contemporary, classics, ebooks, fiction, philosophy, psychology, romance"
811,376,5.0,"nonfiction, travel, sports, memoir, history, biography, contemporary, ebooks"
811,243,5.0,"classics, paranormal, fiction, fantasy, ebooks, mystery, philosophy, horror"
812,262,5.0,"history, fiction, thriller, mystery, suspense, ebooks, classics, crime, travel"
812,53,4.0,"mystery, fiction, suspense, ebooks, classics, crime, thriller"
812,586,5.0,"mystery, religion, philosophy, psychology, contemporary, ebooks, classics, fantasy, romance, spirituality"
812,315,3.0,"fiction, romance, classics, ebooks"
812,589,3.0,"thriller, ebooks, crime, suspense, contemporary, fiction, romance, mystery"
812,534,4.0,"history, biography, nonfiction"
812,590,4.0,"psychology, ebooks, classics, contemporary, fiction, biography, nonfiction, memoir"
813,216,5.0,"ebooks, fiction, mystery, fantasy, science"
813,569,4.0,"christian, history, fiction, spirituality, classics, religion"
813,572,5.0,"memoir, classics, history, contemporary, nonfiction, biography, fiction"
813,213,5.0,"classics, fiction, philosophy, ebooks, science, history, psychology, nonfiction, fantasy, religion, romance"
813,664,4.0,"classics, fiction, romance, ebooks"
813,359,4.0,"paranormal, mystery, romance, classics, fantasy, fiction"
813,557,5.0,"thriller, ebooks, mystery, fiction, romance, crime, contemporary, suspense"
814,76,4.0,"ebooks, romance, fiction, classics"
814,131,5.0,"ebooks, religion, science, philosophy, fantasy, classics, fiction"
814,126,5.0,"fantasy, fiction, classics, science, romance"
814,87,5.0,"thriller, fiction, contemporary, mystery, romance, crime, philosophy"
814,13,3.0,"ebooks, history, contemporary, fiction, biography, travel, memoir, nonfiction, music"
814,105,3.0,"mystery, romance, comics, fantasy, fiction, manga"
814,98,5.0,"poetry, fiction, classics, romance, fantasy, ebooks"
814,102,4.0,"romance, nonfiction, fiction, spirituality, philosophy, memoir, fantasy, biography, classics, ebooks, contemporary, religion, travel"
814,416,5.0,"fiction, contemporary, classics, ebooks, nonfiction, memoir, biography, philosophy"
815,29,3.0,"fantasy, philosophy, religion, ebooks, science, classics, fiction"
815,96,4.0,"biography, fiction, history, nonfiction"
815,51,3.0,"mystery, science, fantasy, ebooks, suspense, contemporary, crime, horror, thriller, fiction"
815,334,3.0,"fiction, fantasy, philosophy, nonfiction, ebooks, history, classics"
815,211,3.0,"fantasy, fiction, ebooks"
815,648,4.0,"romance, philosophy, fiction, fantasy, classics, ebooks, spirituality, contemporary, religion"
815,66,2.0,"religion, ebooks, contemporary, classics, fiction"
816,300,4.0,"psychology, romance, classics, fiction, ebooks, mystery"
816,181,4.0,"history, psychology, poetry, classics, fiction, philosophy, fantasy"
816,206,4.0,"poetry, nonfiction, history, philosophy, ebooks, fiction, classics"
816,411,5.0,"mystery, ebooks, contemporary, fiction, romance"
816,369,3.0,"contemporary, philosophy, ebooks, fantasy, classics, fiction"
817,22,4.0,"classics, fiction, fantasy, romance, paranormal, mystery, contemporary"
817,123,4.0,"paranormal, fantasy, fiction, romance, mystery"
817,24,4.0,"contemporary, paranormal, fantasy, classics, fiction, mystery"
817,56,4.0,"ebooks, contemporary, classics, science, fantasy, fiction"
817,124,5.0,"fiction, fantasy, classics, science, ebooks, contemporary, philosophy"
817,69,4.0,"history, fiction, nonfiction, science, philosophy, ebooks, travel"
817,70,4.0,"memoir, biography, fiction, ebooks, contemporary, history, travel, nonfiction"
817,71,4.0,"biography, memoir, travel, nonfiction, history, fiction, ebooks, science, contemporary"
817,72,2.0,"nonfiction, memoir, biography, fiction, history, contemporary, ebooks, travel"
817,125,4.0,"memoir, fiction, contemporary, ebooks, history, travel, nonfiction, biography"
817,25,3.0,"contemporary, ebooks, history, nonfiction"
817,73,4.0,"contemporary, classics, fiction"
817,28,4.0,"nonfiction, ebooks"
817,126,3.0,"classics, fantasy, science, romance, fiction"
817,32,3.0,"fiction, contemporary, classics, memoir"
817,77,4.0,"fiction, contemporary, romance, classics"
817,198,3.0,"romance, fiction"
817,17,4.0,"spirituality, music, ebooks, fiction, philosophy, art, nonfiction, psychology, business"
817,704,4.0,"mystery, science, paranormal, thriller, ebooks, horror, fiction, fantasy"
817,527,4.0,"crime, contemporary, ebooks, thriller, suspense, mystery, fiction, romance"
818,322,5.0,"ebooks, science, nonfiction, history"
818,239,3.0,"classics, ebooks, contemporary, fiction"
818,273,2.0,"classics, fiction, fantasy"
818,246,3.0,"ebooks, fantasy, romance, classics, history, christian, religion, spirituality, philosophy, fiction, contemporary"
818,430,4.0,"classics, memoir, fiction, travel, history"
818,407,4.0,"science, classics, fantasy, fiction"
819,287,4.0,"classics, suspense, contemporary, fantasy, thriller, fiction, mystery"
819,159,2.0,"ebooks, fiction, memoir, business, history, biography, nonfiction"
819,223,4.0,"thriller, horror, contemporary, ebooks, crime, fiction, suspense, mystery"
819,263,3.0,"fiction, romance, travel, biography, nonfiction, memoir, contemporary, ebooks"
819,506,4.0,"romance, classics, music, fiction"
820,22,5.0,"fantasy, fiction, classics, paranormal, mystery, romance, contemporary"
820,123,5.0,"romance, paranormal, mystery, fantasy, fiction"
820,24,5.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
820,124,4.0,"science, ebooks, philosophy, classics, contemporary, fantasy, fiction"
820,125,4.0,"travel, nonfiction, memoir, biography, history, fiction, contemporary, ebooks"
820,58,2.0,"classics, ebooks, fiction, fantasy"
820,27,5.0,"fantasy, art, science, fiction, nonfiction"
820,73,5.0,"fiction, classics, contemporary"
820,60,3.0,"classics, fiction, ebooks"
820,61,4.0,"philosophy, religion, ebooks, science, classics, fiction, fantasy"
820,74,5.0,"history, classics, sports, contemporary, memoir, fiction"
820,6,4.0,"fiction, classics, contemporary, ebooks, romance, biography"
820,127,3.0,"fiction, nonfiction, memoir, poetry, biography, contemporary"
820,50,3.0,"crime, classics, philosophy, thriller, comics, contemporary, mystery, fiction"
820,96,5.0,"nonfiction, history, fiction, biography"
820,106,5.0,"philosophy, contemporary, ebooks, romance, fiction, memoir, biography, nonfiction, psychology, business"
820,446,5.0,"business, nonfiction, psychology, ebooks"
820,349,2.0,"classics, fiction, history, romance, ebooks"
820,129,3.0,"science, philosophy, nonfiction, history, religion, psychology"
820,100,5.0,"fantasy, classics, contemporary, ebooks, romance, fiction"
821,48,3.0,"classics, fiction, romance, ebooks, religion"
821,16,3.0,"classics, history, nonfiction, business, art, psychology, science, philosophy"
821,159,3.0,"business, history, biography, nonfiction, fiction, memoir, ebooks"
821,410,3.0,"business, psychology, philosophy, history, nonfiction, ebooks, classics, biography, science"
821,656,3.0,"contemporary, classics, fiction"
822,70,4.0,"contemporary, ebooks, fiction, biography, history, memoir, nonfiction, travel"
822,71,3.0,"science, contemporary, ebooks, biography, nonfiction, travel, memoir, fiction, history"
822,57,3.0,"ebooks, history, biography, memoir, nonfiction, travel, fiction, contemporary"
822,25,4.0,"nonfiction, contemporary, ebooks, history"
822,58,4.0,"ebooks, fiction, classics, fantasy"
822,73,5.0,"contemporary, classics, fiction"
822,59,5.0,"history, contemporary, fiction, classics, ebooks"
822,28,4.0,"nonfiction, ebooks"
822,84,4.0,"fantasy, art, nonfiction, fiction, classics, science"
822,74,4.0,"fiction, classics, contemporary, sports, history, memoir"
822,5,3.0,"fiction, classics, memoir, romance, contemporary, ebooks"
822,76,5.0,"romance, fiction, classics, ebooks"
822,48,3.0,"classics, fiction, romance, ebooks, religion"
822,8,5.0,"classics, fiction, contemporary, romance"
822,131,4.0,"religion, ebooks, fiction, philosophy, science, classics, fantasy"
822,126,4.0,"fiction, fantasy, science, classics, romance"
822,9,3.0,"contemporary, classics, crime, science, ebooks, mystery, fantasy, fiction"
822,86,5.0,"travel, contemporary, biography, fiction, classics, philosophy, history, nonfiction, memoir"
822,230,3.0,"mystery, fantasy, horror, ebooks, religion, contemporary, christian, paranormal, suspense, fiction, romance, thriller"
823,180,5.0,"science, ebooks, fiction, fantasy"
823,578,5.0,"classics, fiction, ebooks, fantasy"
823,533,5.0,"ebooks, contemporary, fiction, romance"
823,635,5.0,"fantasy, fiction, ebooks"
823,594,5.0,"contemporary, ebooks, fiction, romance"
824,354,5.0,"fiction, history, contemporary, romance, ebooks"
824,195,5.0,"nonfiction, history, business, classics, science"
824,322,5.0,"ebooks, science, nonfiction, history"
824,339,4.0,"ebooks, psychology, nonfiction, religion, spirituality, fiction, classics, philosophy, poetry"
824,165,3.0,"ebooks, travel, contemporary, romance, history, fiction"
824,166,4.0,"travel, nonfiction, history, fiction, science, fantasy, philosophy"
824,357,5.0,"philosophy, fantasy, fiction, classics, nonfiction, ebooks, contemporary, history, religion"
824,358,5.0,"fiction, music, fantasy, contemporary, poetry, spirituality, nonfiction, classics"
825,158,4.0,"ebooks, biography, philosophy, classics, religion, fiction, fantasy, nonfiction, science, mystery"
825,106,3.0,"psychology, nonfiction, biography, memoir, fiction, romance, ebooks, contemporary, philosophy, business"
825,317,3.0,"history, ebooks, romance, classics, fiction"
825,349,3.0,"classics, fiction, romance, ebooks, history"
825,18,3.0,"paranormal, fiction, fantasy"
825,743,4.0,"ebooks, classics, fiction, fantasy"
825,433,3.0,"science, fiction, contemporary, romance, thriller, psychology, crime, classics, suspense, ebooks"
826,76,2.0,"ebooks, classics, romance, fiction"
826,62,5.0,"fiction, classics, fantasy"
826,127,4.0,"memoir, nonfiction, fiction, biography, poetry, contemporary"
826,463,4.0,"business, philosophy, history, nonfiction, science, ebooks, psychology"
826,88,4.0,"psychology, nonfiction, business"
826,652,4.0,"ebooks, contemporary, fiction"
827,43,5.0,"history, romance, travel, classics, fiction"
827,545,4.0,"contemporary, classics, romance, fiction, ebooks"
827,357,5.0,"philosophy, fiction, contemporary, fantasy, religion, ebooks, history, classics, nonfiction"
827,394,5.0,"romance, mystery, fiction, crime, contemporary, thriller, ebooks, suspense"
827,361,5.0,"thriller, mystery, romance, classics, ebooks, history, fiction"
827,684,5.0,"fiction, contemporary, thriller, ebooks, mystery, horror"
828,39,3.0,"horror, religion, philosophy, contemporary, biography, classics, fiction, nonfiction, history, memoir"
828,569,3.0,"history, christian, religion, classics, fiction, spirituality"
828,326,3.0,"mystery, crime, classics, ebooks, suspense, fiction, thriller"
828,327,3.0,"nonfiction, fiction, memoir, biography, contemporary, ebooks"
828,267,2.0,"thriller, fiction, romance, mystery, ebooks, contemporary, suspense"
828,185,3.0,"ebooks, suspense, thriller, fiction, crime, mystery, horror, contemporary"
829,463,4.0,"history, philosophy, nonfiction, science, business, ebooks, psychology"
829,196,5.0,"ebooks, fiction, classics, fantasy"
829,35,4.0,"fiction, mystery, thriller, classics, ebooks, suspense, crime"
829,306,3.0,"business, romance, classics, philosophy, contemporary, fiction, ebooks"
829,580,4.0,"classics, contemporary, romance, fiction"
829,178,5.0,"classics, fiction, fantasy, ebooks, paranormal"
830,98,4.0,"classics, fiction, fantasy, romance, ebooks, poetry"
830,272,4.0,"ebooks, nonfiction, biography, history"
830,385,4.0,"nonfiction, poetry, philosophy, contemporary, fiction, classics"
830,597,5.0,"fantasy, fiction, classics"
830,491,5.0,"classics, fiction, history"
830,740,1.0,"ebooks, fiction, fantasy, science"
831,24,4.0,"contemporary, mystery, paranormal, classics, fiction, fantasy"
831,68,3.0,"fantasy, fiction, classics, paranormal, mystery, contemporary, thriller"
831,56,5.0,"fiction, fantasy, classics, ebooks, science, contemporary"
831,27,5.0,"art, fiction, fantasy, nonfiction, science"
831,74,4.0,"memoir, sports, fiction, contemporary, history, classics"
831,5,5.0,"fiction, classics, romance, memoir, ebooks, contemporary"
831,76,4.0,"ebooks, romance, fiction, classics"
831,204,4.0,"mystery, crime, fiction, fantasy, ebooks, paranormal, contemporary, travel, classics, science"
831,127,4.0,"contemporary, poetry, biography, fiction, nonfiction, memoir"
831,86,5.0,"fiction, classics, history, memoir, philosophy, biography, contemporary, travel, nonfiction"
831,198,4.0,"romance, fiction"
831,87,4.0,"contemporary, crime, thriller, fiction, mystery, romance, philosophy"
831,13,4.0,"ebooks, history, contemporary, fiction, biography, travel, memoir, nonfiction, music"
831,16,5.0,"classics, nonfiction, business, art, psychology, science, philosophy, history"
832,28,5.0,"nonfiction, ebooks"
832,14,4.0,"nonfiction, sports, biography, history, philosophy, contemporary, fiction, memoir, music, science, psychology"
832,33,4.0,"ebooks, contemporary, classics, romance, fiction"
832,116,4.0,"fiction, classics"
832,132,4.0,"mystery, fantasy, classics, contemporary, fiction"
832,117,3.0,"fantasy, religion, crime, contemporary, suspense, fiction, history, mystery, thriller, ebooks, romance, classics, art"
832,97,3.0,"travel, fiction, philosophy, classics, history, nonfiction"
832,330,3.0,"classics, fiction, fantasy, romance, poetry, ebooks"
832,340,4.0,"paranormal, thriller, mystery, classics, religion, spirituality, ebooks, fiction, philosophy, travel"
832,667,4.0,"biography, memoir, nonfiction, fiction, classics, travel, history, fantasy"
833,79,3.0,"contemporary, ebooks, memoir, romance, biography, fiction, classics"
833,77,4.0,"romance, classics, contemporary, fiction"
833,313,4.0,"fiction, classics, romance, contemporary"
833,542,4.0,"contemporary, history, ebooks, crime, philosophy, fiction, classics"
833,260,4.0,"romance, ebooks, suspense, classics, thriller, mystery, crime, horror"
834,355,5.0,"ebooks, fiction, biography, science, business, travel, nonfiction, history"
834,476,5.0,"fantasy, ebooks, romance, classics, contemporary, fiction"
834,619,5.0,"crime, ebooks, mystery, history, suspense, thriller, fiction"
834,524,1.0,"classics, contemporary, fiction, romance, ebooks"
834,140,5.0,"romance, ebooks, suspense, mystery, fiction, contemporary, thriller, history"
