user,item,rating,genre
904,143,4.0,"fiction, ebooks, fantasy"
905,80,4.0,"fiction, romance, contemporary, ebooks, history, classics, philosophy"
905,52,3.0,"romance, fiction, biography, classics, history, memoir, contemporary"
905,37,5.0,"history, classics, nonfiction, biography, ebooks, fiction"
905,38,5.0,"suspense, romance, classics, history, crime, ebooks, contemporary, thriller, fiction, mystery, fantasy"
905,40,4.0,"ebooks, classics, contemporary, fiction, romance"
905,41,2.0,"philosophy, history, science, nonfiction, ebooks, classics, fiction"
905,36,5.0,"biography, horror, ebooks, memoir, classics, religion, philosophy, history, psychology"
905,54,3.0,"paranormal, fantasy, classics, horror, fiction"
905,505,4.0,"crime, romance, classics, travel, horror, fiction, contemporary, thriller, mystery, ebooks, suspense"
905,227,5.0,"ebooks, contemporary, fiction, mystery, crime"
906,4,3.0,"fantasy, fiction, philosophy, religion, ebooks, science, classics"
906,6,4.0,"fiction, classics, contemporary, ebooks, romance, biography"
906,158,3.0,"nonfiction, science, mystery, biography, ebooks, philosophy, fiction, fantasy, classics, religion"
906,64,5.0,"business, contemporary, fantasy, romance, mystery, ebooks, science, philosophy, classics, fiction"
906,80,3.0,"romance, fiction, ebooks, contemporary, history, classics, philosophy"
906,51,4.0,"fiction, thriller, mystery, science, fantasy, ebooks, suspense, contemporary, horror, crime"
906,52,4.0,"fiction, romance, contemporary, history, memoir, biography, classics"
906,11,5.0,"ebooks, history, romance, fiction, classics"
906,382,4.0,"fiction, romance, contemporary, ebooks"
906,274,5.0,"nonfiction, cookbooks"
906,189,5.0,"ebooks, business, psychology, nonfiction"
906,433,2.0,"science, ebooks, suspense, classics, crime, psychology, thriller, fiction, contemporary, romance"
906,345,4.0,"romance, contemporary, science, ebooks, fiction, fantasy, classics"
907,283,5.0,"fiction, classics, fantasy, contemporary, mystery, paranormal"
907,124,3.0,"philosophy, ebooks, contemporary, fiction, fantasy, classics, science"
907,74,4.0,"memoir, fiction, classics, history, contemporary, sports"
907,47,1.0,"classics, fantasy, ebooks, history, thriller, fiction"
907,126,4.0,"science, romance, classics, fantasy, fiction"
907,49,2.0,"fiction, fantasy, classics, ebooks, science"
907,127,4.0,"nonfiction, fiction, memoir, biography, poetry, contemporary"
907,63,2.0,"ebooks, thriller, classics, crime, contemporary, mystery, fiction"
907,87,3.0,"philosophy, fiction, contemporary, mystery, crime, thriller, romance"
907,88,4.0,"psychology, business, nonfiction"
907,362,5.0,"ebooks, classics, nonfiction, contemporary, poetry, fiction"
907,205,2.0,"contemporary, fiction, ebooks, psychology, business, philosophy, history, science, nonfiction"
907,220,3.0,"business, nonfiction, ebooks, psychology"
907,83,3.0,"nonfiction, ebooks, contemporary, history, fiction, memoir, classics, travel, biography, philosophy"
908,1,5.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
908,69,5.0,"fiction, travel, ebooks, philosophy, science, nonfiction, history"
908,70,5.0,"travel, nonfiction, memoir, history, biography, fiction, ebooks, contemporary"
908,71,5.0,"nonfiction, memoir, biography, fiction, ebooks, science, contemporary, travel, history"
908,29,3.0,"fiction, philosophy, religion, ebooks, science, classics, fantasy"
908,47,5.0,"ebooks, history, thriller, fantasy, fiction, classics"
908,198,5.0,"fiction, romance"
908,146,4.0,"fiction, history, contemporary, classics, fantasy"
908,182,4.0,"fiction, classics, mystery, contemporary, crime, history"
908,451,5.0,"ebooks, fantasy, fiction, classics, mystery"
908,307,4.0,"philosophy, nonfiction, classics, contemporary, fiction"
908,452,5.0,"fiction, contemporary, mystery, ebooks, romance"
908,325,5.0,"romance, ebooks, contemporary, fiction"
908,453,5.0,"nonfiction, memoir, history, ebooks, fiction, travel, classics"
908,692,5.0,"ebooks, science, horror, fiction, classics, fantasy, thriller"
908,462,5.0,"fiction, romance, contemporary, thriller, mystery, ebooks, suspense"
908,731,5.0,"fiction, classics, history, fantasy, ebooks, romance"
909,22,4.0,"contemporary, romance, mystery, paranormal, classics, fiction, fantasy"
909,123,5.0,"fiction, romance, paranormal, mystery, fantasy"
909,23,3.0,"fiction, fantasy, classics, paranormal, mystery, contemporary"
909,24,4.0,"classics, paranormal, mystery, contemporary, fiction, fantasy"
909,1,5.0,"mystery, paranormal, classics, fiction, fantasy, contemporary"
909,283,3.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
909,56,5.0,"fiction, fantasy, classics, science, ebooks, contemporary"
909,57,5.0,"travel, nonfiction, memoir, biography, history, ebooks, fiction, contemporary"
909,26,5.0,"fiction, classics, fantasy"
909,58,5.0,"classics, fiction, ebooks, fantasy"
909,2,3.0,"classics, fiction, fantasy, ebooks"
909,27,5.0,"science, nonfiction, fiction, art, fantasy"
909,73,5.0,"contemporary, fiction, classics"
909,59,4.0,"fiction, history, contemporary, ebooks, classics"
909,28,4.0,"nonfiction, ebooks"
909,3,4.0,"philosophy, ebooks, science, classics, fantasy, fiction, religion"
909,75,4.0,"fiction, romance, contemporary"
909,5,5.0,"ebooks, contemporary, romance, memoir, classics, fiction"
909,8,4.0,"romance, contemporary, fiction, classics"
909,463,4.0,"history, nonfiction, science, business, philosophy, psychology, ebooks"
909,319,4.0,"nonfiction, business, history, philosophy, contemporary, science, fiction, psychology, ebooks"
909,169,5.0,"ebooks, fiction, contemporary"
909,180,4.0,"ebooks, science, fiction, fantasy"
909,249,3.0,"fiction, romance, contemporary, philosophy, spirituality, ebooks, classics"
909,498,2.0,"ebooks, business, contemporary, fiction"
909,678,3.0,"fiction, classics, history, contemporary, fantasy, ebooks"
909,531,4.0,"travel, biography, nonfiction, history, memoir, horror, fiction, ebooks"
910,399,5.0,"horror, contemporary, ebooks, crime, suspense, fiction, mystery, thriller"
910,528,4.0,"history, fiction, romance, contemporary, ebooks, fantasy, classics"
910,586,4.0,"contemporary, classics, religion, ebooks, spirituality, fantasy, philosophy, romance, psychology, mystery"
910,633,3.0,"classics, fiction, fantasy, nonfiction"
910,634,3.0,"fantasy, fiction, thriller, horror, ebooks, romance, mystery, paranormal, suspense"
910,588,4.0,"ebooks, romance, fiction, classics"
910,695,4.0,"fiction, contemporary, romance, ebooks, crime, suspense, thriller, mystery"
910,655,4.0,"fiction, contemporary, mystery, crime, history, suspense, classics, ebooks, nonfiction, thriller"
910,635,3.0,"fantasy, fiction, ebooks"
910,503,3.0,"suspense, mystery, manga, contemporary, ebooks, fantasy, horror, paranormal, fiction, thriller"
911,2,1.0,"ebooks, fantasy, fiction, classics"
911,126,4.0,"fiction, fantasy, classics, romance, science"
911,204,4.0,"science, crime, ebooks, paranormal, classics, travel, contemporary, mystery, fiction, fantasy"
911,115,2.0,"philosophy, classics, contemporary, fiction"
911,87,4.0,"crime, mystery, contemporary, fiction, romance, philosophy, thriller"
911,16,3.0,"science, psychology, nonfiction, business, history, classics, art, philosophy"
911,230,4.0,"fiction, romance, suspense, ebooks, horror, fantasy, mystery, religion, contemporary, paranormal, christian, thriller"
911,43,2.0,"travel, classics, romance, history, fiction"
911,45,2.0,"contemporary, fiction, mystery, suspense"
911,557,2.0,"ebooks, romance, fiction, mystery, crime, contemporary, suspense, thriller"
912,22,3.0,"contemporary, romance, mystery, paranormal, fiction, fantasy, classics"
912,123,4.0,"romance, mystery, paranormal, fiction, fantasy"
912,23,2.0,"classics, fantasy, contemporary, mystery, paranormal, fiction"
912,70,4.0,"ebooks, fiction, biography, history, memoir, nonfiction, travel, contemporary"
912,72,4.0,"ebooks, contemporary, fiction, biography, memoir, nonfiction, travel, history"
912,57,4.0,"contemporary, nonfiction, biography, history, ebooks, fiction, memoir, travel"
912,25,4.0,"nonfiction, history, contemporary, ebooks"
912,26,4.0,"fiction, fantasy, classics"
912,58,5.0,"fantasy, ebooks, fiction, classics"
912,60,4.0,"fiction, ebooks, classics"
912,28,4.0,"ebooks, nonfiction"
912,74,4.0,"contemporary, fiction, classics, history, sports, memoir"
912,76,2.0,"classics, romance, ebooks, fiction"
912,7,5.0,"spirituality, romance, philosophy, classics, poetry, religion, fantasy, ebooks"
912,30,3.0,"crime, suspense, contemporary, fantasy, thriller, mystery, horror, classics, history, fiction"
912,62,2.0,"classics, fiction, fantasy"
912,13,3.0,"music, memoir, biography, fiction, contemporary, history, ebooks, travel, nonfiction"
912,51,4.0,"horror, fantasy, crime, ebooks, suspense, contemporary, fiction, mystery, thriller, science"
912,172,4.0,"history, memoir, nonfiction, biography"
912,432,3.0,"crime, ebooks, thriller, suspense, mystery, contemporary, fiction, romance"
913,22,1.0,"classics, fantasy, fiction, paranormal, mystery, romance, contemporary"
913,1,2.0,"fantasy, fiction, contemporary, mystery, paranormal, classics"
913,56,3.0,"contemporary, ebooks, science, classics, fantasy, fiction"
913,124,2.0,"fantasy, ebooks, classics, fiction, contemporary, science, philosophy"
913,72,1.0,"travel, nonfiction, memoir, biography, fiction, history, contemporary, ebooks"
913,57,1.0,"fiction, ebooks, history, biography, memoir, nonfiction, contemporary, travel"
913,125,2.0,"history, biography, nonfiction, memoir, travel, fiction, contemporary, ebooks"
913,25,4.0,"nonfiction, history, ebooks, contemporary"
913,58,2.0,"fantasy, classics, fiction, ebooks"
913,59,3.0,"ebooks, classics, contemporary, history, fiction"
913,84,3.0,"science, classics, fiction, nonfiction, art, fantasy"
913,76,1.0,"romance, fiction, classics, ebooks"
913,131,1.0,"science, fiction, classics, fantasy, philosophy, religion, ebooks"
913,126,2.0,"fiction, fantasy, classics, science, romance"
913,62,2.0,"classics, fiction, fantasy"
913,13,1.0,"music, fiction, contemporary, history, ebooks, nonfiction, memoir, biography, travel"
913,64,3.0,"fiction, science, ebooks, romance, fantasy, contemporary, business, philosophy, classics, mystery"
913,132,1.0,"fantasy, classics, mystery, contemporary, fiction"
913,83,1.0,"nonfiction, biography, ebooks, philosophy, contemporary, history, fiction, memoir, classics, travel"
913,349,1.0,"romance, history, fiction, classics, ebooks"
913,336,2.0,"suspense, thriller, ebooks, fiction, mystery"
913,230,1.0,"contemporary, paranormal, christian, thriller, romance, fiction, suspense, mystery, fantasy, religion, horror, ebooks"
913,92,5.0,"ebooks, business, nonfiction, biography, history"
913,522,1.0,"suspense, contemporary, mystery, ebooks, thriller, fiction, paranormal, horror, fantasy"
914,105,5.0,"fantasy, fiction, manga, mystery, romance, comics"
914,508,2.0,"religion, fantasy, classics, history, poetry"
914,250,5.0,"horror, paranormal, fiction, comics, fantasy, manga"
914,473,4.0,"fiction, mystery, thriller, crime, suspense, contemporary, ebooks"
914,279,5.0,"biography, music, ebooks, fiction, memoir, contemporary, nonfiction"
914,350,3.0,"history, crime, science, romance, fiction, ebooks, suspense, thriller, mystery"
914,442,4.0,"fiction, religion, contemporary, spirituality, romance, christian"
914,280,3.0,"classics, contemporary, nonfiction, ebooks, fiction, psychology, memoir"
914,403,5.0,"ebooks, romance, memoir, fiction, contemporary"
914,710,5.0,"spirituality, nonfiction, religion, ebooks, business, philosophy"
915,29,5.0,"fantasy, fiction, philosophy, religion, science, classics, ebooks"
915,8,4.0,"fiction, contemporary, romance, classics"
915,168,3.0,"contemporary, romance, ebooks, fantasy, classics, philosophy, fiction"
915,180,5.0,"fiction, ebooks, science, fantasy"
915,399,5.0,"thriller, mystery, horror, contemporary, ebooks, crime, suspense, fiction"
915,404,5.0,"cookbooks, nonfiction, ebooks"
915,649,5.0,"crime, contemporary, suspense, history, psychology, fiction, mystery, thriller, classics"
915,514,4.0,"contemporary, classics, romance, fiction, ebooks"
915,515,3.0,"classics, fiction, contemporary, history"
915,562,4.0,"fantasy, horror, classics, mystery, crime, psychology, ebooks, philosophy, suspense, thriller, fiction, contemporary"
915,759,5.0,"fiction, thriller, mystery, suspense, horror, science, fantasy, contemporary, ebooks"
916,85,4.0,"thriller, biography, classics, crime, history, contemporary, fiction"
916,198,3.0,"romance, fiction"
916,14,5.0,"philosophy, contemporary, fiction, memoir, music, nonfiction, biography, psychology, science, history, sports"
916,116,5.0,"fiction, classics"
916,106,4.0,"psychology, biography, nonfiction, memoir, fiction, romance, ebooks, contemporary, philosophy, business"
916,300,2.0,"mystery, ebooks, fiction, romance, classics, psychology"
916,181,3.0,"psychology, history, fantasy, philosophy, classics, poetry, fiction"
916,478,5.0,"classics, history, nonfiction, ebooks, science, philosophy"
916,369,3.0,"contemporary, classics, fantasy, ebooks, philosophy, fiction"
916,416,3.0,"nonfiction, biography, ebooks, classics, contemporary, fiction, philosophy, memoir"
917,32,5.0,"memoir, fiction, contemporary, classics"
917,234,5.0,"classics, science, fantasy, fiction, thriller, ebooks, mystery, contemporary, religion"
917,559,5.0,"sports, biography, fiction, memoir, nonfiction, ebooks"
917,478,5.0,"ebooks, nonfiction, history, classics, science, philosophy"
917,152,4.0,"ebooks, suspense, classics, mystery, thriller, fiction, crime"
917,388,5.0,"ebooks, romance, contemporary, fiction"
917,391,4.0,"ebooks, classics, contemporary, fiction"
917,460,4.0,"ebooks, contemporary, crime, mystery, suspense, thriller, fiction"
917,748,5.0,"crime, suspense, thriller, mystery, contemporary, ebooks, fiction"
917,450,3.0,"ebooks, fiction, classics, business, memoir, history, science, biography, nonfiction, philosophy"
917,518,5.0,"fiction, mystery, crime, history, art"
917,722,5.0,"fiction, classics, poetry, mystery, contemporary"
917,723,5.0,"ebooks, contemporary, fiction, biography, memoir, nonfiction"
918,29,3.0,"philosophy, religion, ebooks, classics, fantasy, fiction, science"
918,31,3.0,"science, travel, ebooks, fantasy, fiction, classics, romance"
918,179,4.0,"romance, science, religion, fantasy, classics, ebooks, fiction, philosophy"
918,32,5.0,"classics, contemporary, fiction, memoir"
918,199,5.0,"fiction, nonfiction, business, ebooks, contemporary, history, classics, psychology, philosophy"
918,485,2.0,"classics, romance, fiction"
918,760,3.0,"travel, fiction, history, nonfiction, memoir"
918,748,5.0,"fiction, mystery, thriller, contemporary, crime, ebooks, suspense"
918,150,2.0,"contemporary, fiction, romance, ebooks"
918,583,2.0,"poetry, fiction"
919,1,4.0,"mystery, contemporary, fiction, fantasy, classics, paranormal"
919,56,5.0,"fiction, ebooks, contemporary, fantasy, science, classics"
919,69,5.0,"fiction, history, travel, ebooks, philosophy, science, nonfiction"
919,70,5.0,"ebooks, fiction, contemporary, biography, history, memoir, nonfiction, travel"
919,72,4.0,"memoir, biography, fiction, history, contemporary, ebooks, travel, nonfiction"
919,57,5.0,"nonfiction, contemporary, fiction, travel, ebooks, history, biography, memoir"
